id,Sistema,Assunto,Mnemônico,Funcionalidade,Versão,Vínculo,Órgão,UPAG,UORG,Data,Nota,comments
2326,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Alterar Vínculo,7,SER,57202,10110.0,,2023-10-13 13:34:07.625,2,"ALTEREI JORNADA ERRONEAMENTE, DE 30 PARA 20H. NO ENTANTO, ERA SÓ O HORÁRIO DA JORNADA, PORÉM O SISTEMA NÃO PERMITE DESFAZER O EQUÍVOCO.
COMO PROCEDER?"
2327,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,18,SER,70000,163.0,,2023-10-13 13:32:19.737,2,COMANDOS DO SITEMA NÃO ATENDEM. NÃO ESTA CONFIRMANDO O DEFERIDO PARA A LIBERAÇÃO NO SOU.GOV PARA O SERVIDOR .
2328,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,163.0,,2023-10-13 13:30:38.371,2,COMANDOS DO SITEMA NÃO ATENDEM. NÃO ESTA CONFIRMANDO O DEFERIDO PARA A LIBERAÇÃO NO SOU.GOV PARA O SERVIDOR .
2329,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,57202,8797.0,,2023-10-12 07:46:11.76,5,
2330,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,57202,9458.0,,2023-10-11 22:00:50.369,4,A transição é muito lenta.
2331,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,40806,,,2023-10-11 19:18:27.415,4,
2332,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,8,SER,26408,2.0,,2023-10-11 17:54:20.907,4,
2333,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Consultar Recesso,6,SER,30802,1080.0,,2023-10-11 17:46:18.01,2,só é possível lançar férias de acordo com a aquisição do estagiário.
2334,SIGEPE,Previdência,RPCSIMBENV,Simular Benefício Especial,0,SER,33000,,,2023-10-11 16:32:05.752,1,não consigo simular beneficio
2335,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Detalhar Vínculo,6,SER,17600,3666.0,,2023-10-11 12:21:53.52,4,
2336,SIGEPE,Gestão de Vínculo,INGREGINGOUTREG,Cadastrar Ingresso,0,SER,57202,8797.0,,2023-10-11 11:58:04.753,2,Apresenta lentidão e travamento.
2337,SIGEPE,Ação Judicial,COACJUCOACJU,Pesquisar Ação Judicial,0,SER,40801,,,2023-10-11 11:45:57.258,1,As demandas demoram para serem confirmadas.
2338,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,8,SER,24204,6.0,,2023-10-11 11:41:01.704,5,
2339,SIGEPE,Requerimento,CONSULTPROCESS,Aguardando Analise,17,SER,57202,12444.0,,2023-10-11 11:22:07.112,2,"Muitíssimo lento pra carregar páginas solicitadas, isso quando não cai. Esperamos que seja temporário."
2340,SIGEPE,Moradia,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,13100,,,2023-10-11 11:09:50.55,2,sistema caindo
2341,SIGEPE,Seleção de Pessoas,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,39250,1316.0,,2023-10-11 11:08:54.249,1,Muito lento ao entrar em funcionalidades de estágio
2342,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,16,SER,26257,22.0,,2023-10-11 10:14:18.601,1,Seleciono deferir ele não pula para requerimento deferido. Não consigo concluir.
2343,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17400,,,2023-10-11 10:05:24.871,3,"Ficou ainda mais lento com este layout.
Agora precisa abrir duas telas para ver o requerimento e os comprovantes.
Não gostei muita demora para deferir um requerimento."
2344,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26241,,,2023-10-11 09:55:15.18,5,
2345,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,26241,,,2023-10-11 09:44:34.975,2,"Não tem opção de já acessar a pessoa, pois geralmente tem muitos registros para um servidor. Então o que acontece é que em cada registro tem que entrar como fosse uma nova concessão."
2346,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,26408,2.0,,2023-10-11 09:14:25.336,4,
2347,SIGEPE,Gestão de Vínculo,INGREGINGOUTREG,Cadastrar Ingresso,0,SER,30802,1110.0,,2023-10-11 09:13:26.888,1,no Drop dow   de autorização de contratação não abre e impossibilita a inclusão de estagiário.
2348,SIGEPE,Gestão de Vínculo,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,436.0,,2023-10-11 08:40:57.899,4,
2349,SIGEPE,Moradia,CONPROCONLST,Pesquisar Solicitação de Ressarcimento,0,SER,13100,,,2023-10-10 15:26:05.796,1,Dá erro interno o tempo todo
2350,SIGEPE,Previdência,RPCSIMBENV,Simular Benefício Especial,0,,17600,1392.0,1699.0,2023-10-10 15:24:06.738,1,não está funcionando
2351,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Consultar Vínculos,5,SER,38000,136.0,,2023-10-10 15:10:35.851,5,
2352,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Consultar Vínculos,5,SER,17600,917.0,,2023-10-10 14:53:07.094,4,
2353,SIGEPE,Gestão de Vínculo,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,917.0,,2023-10-10 14:52:30.34,4,
2354,SIGEPE,Afastamento,PESQUISFILTRAR,Consultar Concessão,7,SER,17600,3666.0,2842.0,2023-10-10 14:48:03.458,5,"EXCELENTE -  FUNCIONALIDADE  , INCLUIR, PESQUISAR, ANALIZAR ETC..."
2355,SIGEPE,Gestão de Vínculo,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,292.0,,2023-10-10 13:54:17.988,5,"Sigepe AFD. 
 "
2356,SIGEPE,Assentamento Funcional Digital,PAGPESCARARQCON,Consulta Consolidada,0,SER,25000,3910.0,,2023-10-10 13:52:52.936,3,"3- Após pesquisar os dados do servidor e ao passar o cursor sobre o ícone de informação e permanece constantemente, elas deveriam sumir ao tirar o cursor do ícone.
4- A pesquisa não consegue mais rastrear apenas sobre nomes. "
2357,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,25000,3910.0,,2023-10-10 13:44:46.329,3,"1- A aba informações deveria vir depois da aba conteúdo.
2- Em informações para quem lida com a inclusão de documentos seria importante manter o campo que fornece o local do arquivo de origem."
2358,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,16,SER,26350,192.0,,2023-10-10 13:33:32.493,3,"Sistema eficaz no trabalho, mas extremamente lento no uso. "
2359,SIGEPE,Moradia,GESHISSERGES,Pesquisar Histórico do Servidor,0,SER,38000,136.0,,2023-10-10 12:15:36.591,5,
2360,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,16,SER,26415,,,2023-10-10 12:10:18.003,4,
2361,SIGEPE,Requerimento,CONSULTPROCESS,Detalhar Requerimento,15,SER,25000,1281.0,,2023-10-10 11:59:04.002,3,O novo layout não está prático para obter informações básicas.
2362,SIGEPE,Pensão Alimentícia,CONSULTPENSAOA,Início,0,SER,99072,1000000.0,,2023-10-10 11:56:50.16,4,
2363,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Consultar Recesso,6,SER,32396,17.0,,2023-10-10 11:55:16.015,5,
2364,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,26416,2.0,,2023-10-10 11:45:01.644,4,está demorando muito para carregar e abrir o Requerimento.
2365,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26417,1.0,,2023-10-10 11:42:30.697,5,
2366,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,36205,1811.0,,2023-10-10 11:18:16.874,4,
2367,SIGEPE,Gestão de Vínculo,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,292.0,,2023-10-10 11:17:22.664,5,EXCELENTE MELHOROU MUITO
2368,SIGEPE,Gestão de Vínculo,ESTAGCONSUESTAG,Detalhar Vínculo,0,SER,24204,6.0,,2023-10-10 10:55:08.71,3,sistema deixando a desejar
2369,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,292.0,,2023-10-10 10:54:02.068,4,Dentro do aspecto do sistema Sigepe. estamos encontrando dificuldade nos Afastamentos.
2370,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Consultar Vínculos,5,SER,70000,292.0,,2023-10-10 10:51:10.374,5,a
2371,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Alterar Vínculo,4,SER,70000,292.0,,2023-10-10 10:44:02.318,4,bom
2372,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,57202,8797.0,,2023-10-10 10:34:59.627,2,"Telas desnecessárias, muitos cliques, informações confusas, Fluxo pouco intuitivo."
2373,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,6,SER,40116,26.0,,2023-10-10 10:34:52.969,4,
2374,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,6,SER,17600,3666.0,,2023-10-10 10:32:09.577,1,Semana de fechamento da folha e o sistema não deixa fazer inclusão pois diz que está com a folha em processamento. 
2375,SIGEPE,Gestão de Vínculo,INGREGINGOUTREG,Cadastrar Ingresso,0,SER,24204,6.0,,2023-10-10 10:32:02.975,1,"Nao funciona nesse momento
"
2376,SIGEPE,Gestão de Vínculo,INGREGINGOUTREG,Cadastrar Ingresso,0,SER,70000,292.0,,2023-10-10 10:23:43.561,4,
2377,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,17600,1392.0,,2023-10-10 09:52:34.696,1,"telas em excesso, repetitivas, sem função. O antigo era menos ruim"
2378,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,26241,,,2023-10-10 09:22:50.122,4,bom
2379,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,2043.0,,2023-10-10 09:14:50.395,4,
2380,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,49200,,,2023-10-10 09:12:59.989,4,
2381,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,59000,,,2023-10-10 09:08:34.638,4,"Ficou repetitivo a forma de dar ciência.
Poderia ser apenas marcar uma vez a opção ciente. 
"
2382,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,25000,7584.0,,2023-10-10 08:43:47.582,3,"Não consigo lançar usufruto de banco de horas e se não estiver lançamento de afastamento ,a substituição de chefia não é paga."
2383,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,32396,17.0,,2023-10-10 08:37:00.404,4,
2384,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,13000,1697.0,,2023-10-10 08:06:32.037,1,"horrível só trava e cai muito, vamos melhorar isso pelo amor de Deus"
2385,SIGEPE,Consignações,CONSIMSIMCON,Simular Consignação,0,SER,25000,,,2023-10-10 08:02:34.825,4,muito bom e facil de operar! como eu aprovo a simulação?
2386,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,30802,,,2023-10-10 07:59:37.259,4,
2387,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,4,SER,32396,,,2023-10-09 22:13:08.892,5,
2388,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,40108,2491.0,,2023-10-09 20:58:31.131,5,bom trabalho
2389,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,17600,3666.0,,2023-10-09 19:57:46.93,2,Não aceita o número de processo que copiamos do SEI
2390,SIGEPE,Assentamento Funcional Digital,PAGESPESQUASSEN,Pesquisar Assentamento Funcional Digital,0,SER,26233,387.0,,2023-10-09 19:28:21.387,4,Houve uma melhora. Ainda está lenta a publicação da portarias. Isso quando vamos assinar. Ainda terá ajustes?
2391,SIGEPE,Previdência,RPCSIMBENV,Simular Benefício Especial,0,SER,20115,,,2023-10-09 18:56:47.577,1,Não está funcionando embora tenha sido divulgado que já estava operante.
2392,SIGEPE,Gestão de Vínculo,INGREGINGOUTREG,Cadastrar Ingresso,0,SER,25000,3780.0,,2023-10-09 18:22:20.637,1,Estou desde as 13horas tentando cadastrar uma estagiária no sistema
2393,SIGEPE,Posto de Trabalho e Aprendizagem,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26426,,,2023-10-09 18:16:05.101,4,
2394,SIGEPE,Pensão Alimentícia,CONSULTPENSAOA,Início,0,SER,57202,12444.0,,2023-10-09 17:38:04.718,1,Na semana da folha fechar e a Pensão Alimentícia dando erro interno....
2395,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Consultar Recesso,6,SER,70000,279.0,,2023-10-09 17:04:17.156,5,
2396,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,6,SER,26270,43.0,,2023-10-09 16:39:28.482,4,
2397,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,917.0,,2023-10-09 16:37:21.486,4,
2398,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,PEN,16000,,,2023-10-09 16:23:23.867,3,"Não consigo acessar site sou gov para pegar comprovante d renda , para fazer o IR e meu CPF está bloqueado!
Poderiam me ajudar ?"
2399,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,17600,917.0,,2023-10-09 16:02:29.446,4,"A disposição dos dados ficou muito boa, o que permitiu uma melhor compreensão do caso tratado no requerimento."
2400,SIGEPE,Pensão Alimentícia,CONSULTPENSAOA,Início,0,SER,17000,61984.0,,2023-10-09 15:41:07.826,2,"DOIS KLICS PARA ACESSAR A LINHA DE CADASTROS EXISTENTES, SEJA NOME, SIAPE OU CPF E CASO CPF DESATIVADO NA BASE DA RECEITA NÃO PERMITE ACESSAR HISTORICO E MESMO QUE APAREÇA A FICHA AO OPTAR EM IMPRIMIR CAI NO LOOPING DE TELA DE ERRO PARA MESA DE TRABALHO, AO INICIO, OU FAZER UMA RECLAMAÇÃO SIPEC...."
2401,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Detalhar Recessos,5,SER,57202,10110.0,,2023-10-09 15:33:39.92,4,"Deveria permitir o lançamento de recessos futuros.
Obrigada!"
2402,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,57202,,,2023-10-09 15:29:52.581,5,
2403,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,53202,16.0,,2023-10-09 15:24:28.992,4,"Quando o servidor anexa documento em tom colorido temos que devolver para correção por estarem fora do padrão do AFD.
Seria interessante que esta funcionalidade já fizesse a conversão automática do documento anexado pelo servidor para o padrão PDF/A, tom cinza."
2404,SIGEPE,Gestão de Vínculo,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,45205,351.0,,2023-10-09 15:02:39.587,1,"Em vários momentos, aparece a tela de erro interno."
2405,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,17600,3666.0,2842.0,2023-10-09 14:46:37.633,5," -  INCLUSAO  , LANÇAMENTOS  DESSAS ATIVIDADES ESENCIAIS.

 - SIGEPE - AFASTAMENTOS  P/ EXTERIOR  EM MISSAO, TRABALHO, ESTUDO. 
 -  LICENÇA CAPACITAÇAO."
2406,SIGEPE,Ação Judicial,COACJUCOACJU,Pesquisar Ação Judicial,0,SER,17500,,,2023-10-09 13:41:22.756,2,"Aparecia o filtro que a ação não retornava, não está ficando gravado.
"
2407,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,70000,607.0,,2023-10-09 13:30:35.323,4,ATÉ O PRESENTE MOMENTO SEM RECLAMAÇÃO
2408,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,70000,607.0,,2023-10-09 13:26:14.511,4,
2409,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Consultar Recesso,4,SER,57202,10110.0,,2023-10-09 13:08:00.186,3,SISTEMA COM IRREGULARIDADES NO ACESSO
2410,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,6,SER,25000,3976.0,,2023-10-09 12:53:46.858,2,Travando muito!
2411,SIGEPE,Consignações,CONSIMCONTAXSER,Consultar Taxa de Juros de Consignatários,0,SER,25000,,,2023-10-09 12:32:34.264,5,Sem comentários.
2412,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,14,SER,26434,,,2023-10-09 11:56:03.145,5,
2413,SIGEPE,Requerimento,CONSULTPROCESS,Pesquisar Requerimento,13,SER,26434,,,2023-10-09 11:53:50.994,5,
2414,SIGEPE,Seleção de Pessoas,PAGESAUTORINCLU,Cadastrar Autorização de Ingresso de Estagiário,0,SER,24204,6.0,,2023-10-09 11:46:26.832,3,Dificuldade de inserção
2415,SIGEPE,Afastamento,PESQUISFILTRAR,Consultar Concessão de Afastamento,5,SER,38000,136.0,,2023-10-09 11:38:47.578,5,
2416,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,12,SER,57202,8300.0,,2023-10-09 11:34:53.49,2,"O sistema não está permitindo visualizar a declaração emitida antes de assinada. E após a assinatura no documento, o sistema não nos permite excluí-la, em caso de eventuais incorreções."
2417,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,12,SER,26231,,,2023-10-09 10:35:18.055,1,"Em vez de facilitar o uso do sistema, a mudança na visualização do requerimento e dos anexos ficou mais complicada, demandando mais tempo e, consequentemente, impactando no tempo que demoramos para analisar um pedido"
2418,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Detalhar Recessos,3,SER,57202,10110.0,,2023-10-09 10:31:54.04,4,
2419,SIGEPE,Requerimento,CONSULTPROCESS,Configurar Área Inicial,11,SER,20115,65.0,,2023-10-09 09:49:48.976,5,
2420,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,10,SER,26437,,,2023-10-09 09:29:52.765,2,Muito lento para abrir os anexos
2421,SIGEPE,Central de Mensagens,LEITOR,Leitor de mensagens,0,SER,26241,,,2023-10-09 09:07:24.631,5,
2422,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26241,,,2023-10-09 08:47:23.146,4,bom
2423,SIGEPE,Requerimento,SERVIPACOTPROCE,Dar Ciência,4,SER,26432,,,2023-10-08 13:42:47.671,1,"N tem onde confirmar se foi ou nao dada ciencia. N dá pra saber se foi efetivada a operaçao. Muito confuso o app, mal projetado, nao amigável."
2424,SIGEPE,Consignações,CONSIMSIMCON,Simular Consignação,0,SER,17000,,,2023-10-07 15:03:05.858,1,"Não consigo simular. O sistema diz que precisa informar um valor de emissão, mesmo eu preenchendo o capo. Está com problema no site."
2425,SIGEPE,Requerimento,SERVIPACOTVISAO,Solicitar,0,SER,25000,,,2023-10-06 22:29:54.023,5,So tenho agradecer.
2426,SIGEPE,Requerimento,SERVIPACOTPROCE,Detalhar Requerimento,3,SER,25000,,,2023-10-06 22:25:36.131,5,Não tenho quer reclamar so aggradecer. 
2427,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,10,SER,30204,750.0,,2023-10-06 18:43:14.497,2,"A tela dos documentos deveria abrir como um pop-up fora da página do SIGEPE ou como uma aba no navegador, pois a formatação impede de clicar em botões. O deferimento de dependente não funciona quando os servidores são do mesmo órgão ou do serviço publico federal."
2428,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26432,571.0,,2023-10-06 18:01:33.746,2,Hoje o sistema estava ruim. Mas o sistema é bom.
2429,SIGEPE,Afastamento,CONCESSADICION,Incluir Concessão,0,SER,26434,,,2023-10-06 16:20:46.627,2,"Toda vez que vou lançar , tem que abrir a aba duas vezes. "
2430,SIGEPE,Consignação,DENTEROCOBLOCON,Pesquisar Termos de Reclamação por Contrato,0,SER,17500,,,2023-10-06 15:45:59.015,4,
2431,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26406,591.0,,2023-10-06 15:21:37.49,5,
2432,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Consultar Recesso,2,SER,57202,8797.0,,2023-10-06 15:19:14.675,2,"Trava muito, apresenta problema de lentidão e as vezes fica inoperante. 
"
2433,SIGEPE,Gestão de Vínculo,ESTAGCONSURECES,Estagiário - Programar Recesso,1,SER,20101,14.0,,2023-10-06 15:18:00.678,1,Aparece um mensagem de inconsistência  no lançamento efetuado e desaparece instantaneamente 
2434,SIGEPE,Gestão de Vínculo,VINCUCONSUVINCU,Consultar Vínculos,3,SER,26419,57.0,,2023-10-06 14:35:43.948,5,
2435,SIGEPE,Afastamento,PESQUISFILTRAR,Consultar Concessão,4,SER,30204,,,2023-10-06 13:31:37.271,2,"Não tem campo para impressão dos dados consultados e formatados corretamente, apenas há possibilidade de uso do Ctrl + P"
2436,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,3,SER,30204,,,2023-10-06 13:29:45.972,2,"A tecla enter do teclado não funciona nas confirmações que facilitariam no dia a dia. Além disso, ao consultar algum cpf, deveria poder incluir as informações já dentro do cpf que está sendo consultado (como era antes). Copia e cola não funcionam pelo mouse e nem nas caixas de inserção de dados."
2437,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,3,SER,26433,2.0,,2023-10-06 13:12:45.753,4,
2438,SIGEPE,Consignações,CONCONCONLST,Redigir Termo de Reclamação,0,SER,30802,,,2023-10-06 12:36:34.995,1,não estou recebendo o email de confirmação para concluir a reclamação
2439,SIGEPE,Ação Judicial,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,30802,960.0,,2023-10-06 11:54:59.555,3,Poderia ser adicionada uma coluna com um resumo do objeto da ação.
2440,SIGEPE,Estrutura Organizacional,UORGUORGLST,Pesquisar UORG,0,SER,26240,13.0,,2023-10-06 11:50:24.053,4,
2441,SIGEPE,Requerimento,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,17600,,,2023-10-06 11:36:12.357,1,Por que tiraram o histórico?
2442,SIGEPE,Pensão Alimentícia,CONSULTPENSAOA,Início,0,SER,17600,1082.0,,2023-10-06 11:35:58.794,1,"Não tem como consultar o anexo, sem revisar a pensão, função que não fica disponível durante o processamento da folha.
Não tem como alterar o beneficiário da pensão, sem encerrar a PA, gerando problemas no pgto da GN quando há pagamento de adiantamento de GN."
2443,SIGEPE,Consignação,AUTCONCONAUTCON,Consultar Autorizações Consignatárias,0,SER,17500,,,2023-10-06 11:26:13.906,4,
2444,SIGEPE,Afastamento,PESQUISFILTRAR,Pesquisar Concessão,3,SER,26438,,,2023-10-06 11:17:46.116,3,"Em ""Pesquisa Avançada"", campo ""Nome"", após digitar ou colar o nome do servidor, seria melhor que ao teclar ""Enter"" já acionasse a pesquisa. Fica a sugestão de melhoria."
2445,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,10,SER,57202,8797.0,,2023-10-06 10:47:23.419,2,"O sistema só conclui o requerimento se o documento, como por exemplo portaria for assinado. Isso dificulta o processo de conclusão. Além disso, se os documentos assinados forem automaticamente para AFD, pode fazer com que o mesmo documento fique múltiplas vezes no AFD do servidor. "
2446,SIGEPE,Requerimento,CONSULTPROCESS,Analisar Requerimento,10,SER,41100,143.0,,2023-10-06 10:22:51.154,4,
2447,SIGEPE,Publicação,PAGESPUBLICADAS,Cadastrar Ato para Publicação,0,SER,26240,,,2023-10-06 09:52:23.59,4,
2448,SIGEPE,Publicação,ASSUNPAGINASSUN,Listagem de Tarefas,0,SER,26240,,,2023-10-06 09:47:02.02,4,
